pubmlst_id,n_reads,st,coverage,arcC,aroE,glpF,gmk,pta,tpi,yqiL
45554,7000,256,99.97,10,14,8,6,10*,37,2
45554,8000,256,100.00,10,14,8,6,10,37,2
45555,1000,ND,65.33,1*,4*,905*,342*,79*,352*,216*
45555,2000,ND,94.88,1*,1151*,1,4*,12,477*,10*
45555,3000,7563,98.07,1*,4*,1,4,12,477*,10*
45555,4000,8163,99.29,1*,1049*,1,4,12,1,10*
45555,5000,8163,99.36,1*,1049,1,4,12,1,10
45555,6000,8163,99.36,1*,1049,1,4,12,1,10
45555,7000,5,99.36,1*,4,1,4,12,1,10
45555,8000,5,99.36,1*,4,1,4,12,1,10
45556,1000,ND,78.04,857*,620*,1*,4*,827*,647*,10*
45556,2000,ND,92.40,1*,620*,1*,4*,12*,631*,544*
45556,3000,ND,94.53,1*,620*,1,4*,12*,724*,10*
45556,4000,ND,97.13,1*,620*,1,4,12,867*,10*
45556,5000,5,99.45,1*,4,1,4,12,1*,10*
45556,6000,5,99.48,1*,4,1,4,12,1*,10
45556,7000,5,99.68,1*,4,1,4,12,1,10
45556,8000,5,99.68,1*,4,1,4,12,1,10
45557,1000,ND,60.95,19*,23*,"",667*,41*,41*,15*
45557,2000,ND,91.69,585*,23*,15*,2*,41*,20*,15*
45557,3000,ND,97.88,19*,23*,15*,2,41*,940*,15*
45557,4000,87,99.81,19*,23,15,2,41,20*,15*
45557,5000,87,99.94,19,23,15,2,41,20*,15*
45557,6000,87,100.00,19,23,15,2,41,20,15
45557,7000,87,100.00,19,23,15,2,41,20,15
45557,8000,87,100.00,19,23,15,2,41,20,15
45558,1000,ND,61.73,275*,1191*,619*,2*,6*,928*,462*
45558,2000,ND,88.41,814*,2*,619*,170*,6,641*,2
45558,3000,ND,98.81,814*,2*,619*,2*,6,3,2
45558,4000,ND,99.29,814*,2,619,2*,6,3,2
45558,5000,ND,99.39,814*,2,619,2,6,3,2
45558,6000,4543,99.65,2*,2,619,2,6,3,2
45558,7000,4543,99.68,2*,2,619,2,6,3,2
45558,8000,4543,99.68,2*,2,619,2,6,3,2
45559,1000,ND,77.58,247*,740*,258*,474*,12*,756*,10*
45559,2000,4997,96.17,1*,727*,1*,4*,12*,1*,10
45559,3000,5,99.58,1*,4,1,4,12*,1,10
45559,4000,5,99.61,1*,4,1,4,12,1,10
45559,5000,5,99.61,1*,4,1,4,12,1,10
45559,6000,5,99.61,1*,4,1,4,12,1,10
45559,7000,5,99.65,1*,4,1,4,12,1,10
45559,8000,5,99.65,1*,4,1,4,12,1,10
45560,1000,ND,71.96,1*,287*,461*,397*,12,1*,662*
45560,2000,ND,83.53,1*,209*,467*,397*,12,1*,10*
45560,3000,3164,96.68,1*,452*,1,4*,12,1*,10*
45560,4000,5,98.39,1*,4*,1,4,12,1*,10*
45560,5000,5,99.65,1*,4*,1,4,12,1,10
45560,6000,5,99.68,1*,4,1,4,12,1,10
45560,7000,5,99.68,1*,4,1,4,12,1,10
45560,8000,5,99.68,1*,4,1,4,12,1,10
45561,1000,ND,71.82,290*,814*,868*,8*,544*,385*,712*
45561,2000,ND,86.06,1*,814*,1*,8*,4*,887*,394*
45561,3000,ND,95.94,1*,814*,1,8,4*,887*,394*
45561,4000,5517,98.58,1*,814*,1,8,4*,4*,3*
45561,5000,72,99.26,1*,4,1,8,4*,4*,3*
45561,6000,72,99.42,1*,4,1,8,4,4,3
45561,7000,72,99.42,1*,4,1,8,4,4,3
45561,8000,72,99.42,1*,4,1,8,4,4,3
45562,1000,ND,58.09,377*,1*,758*,165*,906*,864*,1*
45562,2000,ND,79.19,3*,1*,758*,8*,1*,832*,1*
45562,3000,ND,88.43,3*,1,489*,8*,1*,1*,649*
45562,4000,ND,95.07,3*,1,502*,8*,1*,1*,1
45562,5000,ND,95.52,3*,1,502*,8*,1*,1,1
45562,6000,188,99.23,3*,1,1*,8,1,1,1
45562,7000,188,99.55,3*,1,1*,8,1,1,1
45562,8000,188,99.68,3*,1,1*,8,1,1,1
45563,1000,ND,78.85,430*,145*,29*,224*,12*,893*,942*
45563,2000,ND,94.59,1,145*,459*,4*,12*,893*,10
45563,3000,8131,99.29,1,145*,1,4*,12,893,10
45563,4000,8131,99.71,1,145*,1,4*,12,893,10
45563,5000,8131,99.90,1,145,1,4*,12,893,10
45563,6000,8131,100.00,1,145,1,4,12,893,10
45563,7000,8131,100.00,1,145,1,4,12,893,10
45563,8000,8131,100.00,1,145,1,4,12,893,10
45564,1000,ND,43.39,2*,302*,"",278*,6*,360*,""
45564,2000,ND,77.27,2*,816*,10*,2,6*,3*,19*
45564,3000,ND,96.65,2*,2*,878*,2,6,3*,2*
45564,4000,30,98.97,2,2*,2*,2,6,3,2*
45564,5000,30,99.77,2,2*,2,2,6,3,2*
45564,6000,30,100.00,2,2,2,2,6,3,2
45564,7000,30,100.00,2,2,2,2,6,3,2
45564,8000,30,100.00,2,2,2,2,6,3,2
45565,1000,ND,81.59,789*,295*,1016*,85*,139*,124*,822*
45565,2000,ND,93.44,3*,295*,240,201*,139*,124*,3*
45565,3000,ND,97.94,3*,3,240,1*,139*,4*,3
45565,4000,ND,98.87,377*,3,1,1,139*,4*,3
45565,5000,ND,99.29,377*,3,1,1,139,4*,3
45565,6000,1181,99.52,3*,3,1,1,139,4*,3
45565,7000,1181,99.58,3*,3,1,1,139,4*,3
45565,8000,1181,99.71,3*,3,1,1,139,4,3
45566,1000,ND,71.29,255*,23*,15*,98*,704*,20*,767*
45566,2000,ND,91.95,19*,23,15*,2*,704*,20,654*
45566,3000,87,97.62,19*,23,15*,2*,41*,20,15*
45566,4000,87,98.94,19*,23,15*,2*,41*,20,15
45566,5000,87,99.48,19*,23,15*,2,41*,20,15
45566,6000,87,99.87,19*,23,15,2,41,20,15
45566,7000,87,99.87,19*,23,15,2,41,20,15
45566,8000,87,99.87,19*,23,15,2,41,20,15
45567,1000,ND,78.85,13*,13*,700*,108*,86*,10*,13*
45567,2000,ND,91.21,13,13*,700,1*,86*,10*,13*
45567,3000,7873,97.91,13,13*,700,1,12*,10*,13*
45567,4000,7873,99.13,13,13,700,1,12*,10*,13*
45567,5000,7873,99.65,13,13,700,1,12,10*,13*
45567,6000,7873,99.74,13,13,700,1,12,10*,13*
45567,7000,7873,100.00,13,13,700,1,12,10,13
45567,8000,7873,100.00,13,13,700,1,12,10,13
45568,1000,ND,84.66,1*,864*,175*,4*,37*,24*,57*
45568,2000,ND,94.36,1*,4,93*,403*,12,1*,57*
45568,3000,5,98.91,1*,4,1,4,12,1,10*
45568,4000,5,99.52,1*,4,1,4,12,1,10*
45568,5000,5,99.65,1*,4,1,4,12,1,10*
45568,6000,5,99.68,1*,4,1,4,12,1,10
45568,7000,5,99.68,1*,4,1,4,12,1,10
45568,8000,5,99.68,1*,4,1,4,12,1,10
45569,1000,ND,79.91,262*,1064*,610*,372*,139*,4*,1038*
45569,2000,ND,90.08,262*,3*,1*,1*,139,4*,1038*
45569,3000,ND,98.00,262*,3*,1*,1,139,4*,3*
45569,4000,ND,99.71,262*,3,1,1,139,4,3
45569,5000,ND,99.71,262*,3,1,1,139,4,3
45569,6000,1181,99.77,3*,3,1,1,139,4,3
45569,7000,1181,100.00,3,3,1,1,139,4,3
45569,8000,1181,100.00,3,3,1,1,139,4,3
45570,1000,ND,55.67,969*,339*,58*,8*,9*,285*,1*
45570,2000,ND,88.03,249*,1*,240*,8*,1*,544*,1
45570,3000,ND,94.98,3*,1*,818*,8,1*,544*,1
45570,4000,ND,98.78,3*,1,818*,8,1*,1*,1
45570,5000,188,99.77,3,1,1,8,1*,1,1
45570,6000,188,100.00,3,1,1,8,1,1,1
45570,7000,188,100.00,3,1,1,8,1,1,1
45570,8000,188,100.00,3,1,1,8,1,1,1
45571,1000,ND,81.63,447*,2*,779*,332*,295*,2*,573*
45571,2000,ND,95.24,2*,2*,289*,2*,2*,2,2*
45571,3000,39,98.68,2*,2*,2,2*,2*,2,2*
45571,4000,39,99.55,2*,2*,2,2,2,2,2
45571,5000,39,99.68,2*,2,2,2,2,2,2
45571,6000,39,99.68,2*,2,2,2,2,2,2
45571,7000,39,99.68,2*,2,2,2,2,2,2
45571,8000,39,99.68,2*,2,2,2,2,2,2
45572,1000,ND,63.72,2*,306*,71*,407*,285*,2*,932*
45572,2000,ND,96.81,2*,2*,2*,215*,2*,2*,2*
45572,3000,39,99.48,2*,2*,2*,2*,2,2,2*
45572,4000,39,99.87,2,2,2*,2,2,2,2
45572,5000,39,100.00,2,2,2,2,2,2,2
45572,6000,39,100.00,2,2,2,2,2,2,2
45572,7000,39,100.00,2,2,2,2,2,2,2
45572,8000,39,100.00,2,2,2,2,2,2,2
45573,1000,ND,66.33,1*,145*,289*,4*,620*,893*,""
45573,2000,ND,94.43,1*,145*,561*,4*,12*,893*,621*
45573,3000,ND,97.91,1*,145,331*,4,12,893*,621*
45573,4000,8131,99.55,1*,145,1,4,12,893,10
45573,5000,8131,99.65,1*,145,1,4,12,893,10
45573,6000,8131,99.65,1*,145,1,4,12,893,10
45573,7000,8131,99.65,1*,145,1,4,12,893,10
45573,8000,8131,99.65,1*,145,1,4,12,893,10
45574,1000,ND,70.08,484*,49*,414*,4*,117*,1*,289*
45574,2000,ND,91.18,1*,769*,26*,4,117*,217*,360*
45574,3000,ND,95.14,1*,769*,555*,4,12*,1*,10*
45574,4000,ND,97.59,1*,4*,555*,4,12*,1,10*
45574,5000,ND,99.26,1*,1107*,1*,4,12,1,10*
45574,6000,ND,99.58,1*,1107*,1*,4,12,1,10*
45574,7000,5,99.87,1*,4,1,4,12,1,10*
45574,8000,5,100.00,1,4,1,4,12,1,10
45575,1000,ND,78.65,224*,3*,347*,605*,4*,162*,53*
45575,2000,ND,91.89,3*,3*,347*,1*,4*,119*,3*
45575,3000,ND,98.78,3,3,727*,1*,4,4*,3*
45575,4000,8,99.87,3,3,1*,1,4,4*,3
45575,5000,8,100.00,3,3,1,1,4,4,3
45575,6000,8,100.00,3,3,1,1,4,4,3
45575,7000,8,100.00,3,3,1,1,4,4,3
45575,8000,8,100.00,3,3,1,1,4,4,3
45576,1000,ND,65.90,10*,718*,8*,6*,255*,3*,277*
45576,2000,ND,92.98,10*,566*,8,6*,255*,2*,601*
45576,3000,ND,98.16,10*,14,8,6*,255*,3,2*
45576,4000,45,99.29,10*,14,8,6,10,3,2*
45576,5000,45,99.61,10*,14,8,6,10,3,2*
45576,6000,45,99.77,10*,14,8,6,10,3,2
45576,7000,45,99.84,10*,14,8,6,10,3,2
45576,8000,45,99.84,10*,14,8,6,10,3,2
45577,1000,ND,65.02,438*,13*,287*,1*,785*,11*,835*
45577,2000,ND,89.18,13*,13,287*,1*,254*,11*,13*
45577,3000,ND,98.71,13*,13,1,1,65*,11,13*
45577,4000,15,99.58,13*,13,1,1,12,11,13
45577,5000,15,99.65,13*,13,1,1,12,11,13
45577,6000,15,99.65,13*,13,1,1,12,11,13
45577,7000,15,99.65,13*,13,1,1,12,11,13
45577,8000,15,99.68,13*,13,1,1,12,11,13
45578,1000,ND,71.31,674*,49*,457*,8*,1*,120*,1118*
45578,2000,ND,92.57,543*,1*,65*,8,1*,120*,1*
45578,3000,ND,98.10,3*,1166*,65,8,1*,1*,1*
45578,4000,188,99.55,3*,1*,1,8,1*,1,1
45578,5000,188,99.68,3*,1,1,8,1*,1,1
45578,6000,188,100.00,3,1,1,8,1,1,1
45578,7000,188,100.00,3,1,1,8,1,1,1
45578,8000,188,100.00,3,1,1,8,1,1,1
45579,1000,ND,71.76,202*,4*,467*,654*,653*,625*,10*
45579,2000,ND,91.40,148*,4*,982*,4*,653*,1*,10*
45579,3000,ND,95.97,1*,4,982*,4*,437*,1*,10
45579,4000,ND,99.68,1*,4,982*,4,707*,1,10
45579,5000,8132,100.00,1,4,982,4,12,1,10
45579,6000,8132,100.00,1,4,982,4,12,1,10
45579,7000,8132,100.00,1,4,982,4,12,1,10
45579,8000,8132,100.00,1,4,982,4,12,1,10
45580,1000,ND,51.74,831*,508*,721*,"",850*,588*,78*
45580,2000,ND,71.87,284*,14*,655,"",10*,3*,128*
45580,3000,ND,93.72,284*,14,655,6*,10*,3*,2*
45580,4000,45,98.39,10*,14,8*,6*,10*,3,2*
45580,5000,45,99.74,10*,14,8*,6*,10*,3,2
45580,6000,45,99.90,10*,14,8,6*,10,3,2
45580,7000,45,99.97,10*,14,8,6,10,3,2
45580,8000,45,100.00,10,14,8,6,10,3,2
45581,1000,ND,64.50,442*,321*,1*,1*,12*,11*,494*
45581,2000,4438,95.14,526*,13*,1,1*,12*,11*,13*
45581,3000,15,98.16,13*,13*,1,1*,12*,11*,13*
45581,4000,15,99.58,13*,13,1,1,12*,11*,13
45581,5000,15,100.00,13,13,1,1,12,11,13
45581,6000,15,100.00,13,13,1,1,12,11,13
45581,7000,15,100.00,13,13,1,1,12,11,13
45581,8000,15,100.00,13,13,1,1,12,11,13
45582,1000,ND,83.59,98*,1131*,643*,177*,253*,4*,3*
45582,2000,ND,94.98,98*,1131*,181*,177*,4,4*,312*
45582,3000,ND,98.36,3*,1131*,156,1,4,4*,3*
45582,4000,ND,99.10,3*,1131*,1,1,4,4,3
45582,5000,ND,99.68,3*,1131*,1,1,4,4,3
45582,6000,ND,99.68,3*,1131*,1,1,4,4,3
45582,7000,ND,99.71,3*,1131,1,1,4,4,3
45582,8000,ND,99.71,3*,1131,1,1,4,4,3
45583,1000,ND,81.68,477*,1062*,8*,6*,26*,2*,2*
45583,2000,7120,95.88,10*,14*,8*,6*,479*,3*,2*
45583,3000,45,99.65,10,14*,8,6,10,3*,2*
45583,4000,45,99.87,10,14*,8,6,10,3,2*
45583,5000,45,99.94,10,14,8,6,10,3,2*
45583,6000,45,99.94,10,14,8,6,10,3,2*
45583,7000,45,100.00,10,14,8,6,10,3,2
45583,8000,45,100.00,10,14,8,6,10,3,2
45584,1000,ND,60.92,975*,145*,847*,"",12*,893*,28*
45584,2000,ND,79.20,232*,145*,563*,124*,12,893*,28*
45584,3000,ND,92.34,598*,145,1*,4*,12,893*,28*
45584,4000,8131,98.36,1*,145,1,4*,12,893*,10*
45584,5000,8131,99.45,1*,145,1,4,12,893,10*
45584,6000,8131,99.84,1,145,1,4,12,893,10*
45584,7000,8131,99.84,1,145,1,4,12,893,10*
45584,8000,8131,100.00,1,145,1,4,12,893,10
45585,1000,ND,81.36,86*,35,869*,2*,897*,911*,614*
45585,2000,ND,95.52,3*,35,19*,2,897*,26*,614*
45585,3000,398,99.19,3*,35,19*,2,20,26,39*
45585,4000,398,99.68,3*,35,19,2,20,26,39
45585,5000,398,99.71,3*,35,19,2,20,26,39
45585,6000,398,99.74,3*,35,19,2,20,26,39
45585,7000,398,99.74,3*,35,19,2,20,26,39
45585,8000,398,99.74,3*,35,19,2,20,26,39
45586,1000,ND,84.67,663*,13*,782*,174*,12*,749*,337*
45586,2000,2255,96.17,13*,13*,1*,174*,12*,11*,13*
45586,3000,2255,98.97,13*,13*,1*,174,12*,11*,13*
45586,4000,2255,99.94,13,13*,1,174,12,11,13
45586,5000,2255,99.97,13,13*,1,174,12,11,13
45586,6000,2255,100.00,13,13,1,174,12,11,13
45586,7000,2255,100.00,13,13,1,174,12,11,13
45586,8000,2255,100.00,13,13,1,174,12,11,13
45587,1000,ND,80.47,13*,13*,313*,1*,331*,11*,13*
45587,2000,1886,96.36,13*,13*,1*,1,206*,11*,13
45587,3000,1886,98.13,13*,13,1*,1,206*,11*,13
45587,4000,15,99.36,13*,13,1,1,12,11*,13
45587,5000,15,99.61,13*,13,1,1,12,11,13
45587,6000,15,99.61,13*,13,1,1,12,11,13
45587,7000,15,99.61,13*,13,1,1,12,11,13
45587,8000,15,99.61,13*,13,1,1,12,11,13
45588,1000,ND,79.43,2*,2*,619*,353*,416*,3*,128*
45588,2000,ND,93.53,2*,2*,619*,2*,416*,3*,2*
45588,3000,4543,98.13,2*,2*,619*,2,6*,3*,2*
45588,4000,4543,99.07,2*,2*,619,2,6*,3*,2
45588,5000,4543,99.29,2*,2,619,2,6*,3*,2
45588,6000,4543,99.68,2*,2,619,2,6*,3,2
45588,7000,4543,99.81,2*,2,619,2,6*,3,2
45588,8000,4543,99.84,2*,2,619,2,6,3,2
45589,1000,ND,74.89,377*,724*,126*,473*,27*,4*,924*
45589,2000,ND,97.36,891*,3*,905*,1*,139*,4,3
45589,3000,1181,99.65,3*,3,1,1*,139,4,3
45589,4000,1181,99.68,3*,3,1,1,139,4,3
45589,5000,1181,99.68,3*,3,1,1,139,4,3
45589,6000,1181,99.71,3*,3,1,1,139,4,3
45589,7000,1181,99.74,3*,3,1,1,139,4,3
45589,8000,1181,99.74,3*,3,1,1,139,4,3
45590,1000,ND,67.79,640*,1081*,459*,323*,1,1*,798*
45590,2000,ND,95.59,640*,1*,1*,403*,1,1*,1*
45590,3000,188,98.97,3*,1*,1,8*,1,1*,1*
45590,4000,188,99.45,3*,1,1,8,1,1*,1
45590,5000,188,99.55,3*,1,1,8,1,1*,1
45590,6000,188,99.61,3*,1,1,8,1,1*,1
45590,7000,188,99.65,3*,1,1,8,1,1*,1
45590,8000,188,99.68,3*,1,1,8,1,1,1
45591,1000,ND,65.26,688*,599*,118*,12*,142*,10*,657*
45591,2000,ND,94.27,13*,13*,118*,12*,12*,10*,13*
45591,3000,ND,98.49,13*,13*,118*,1*,12*,10*,13*
45591,4000,582,99.48,13,13,1*,1,12*,10,13*
45591,5000,582,99.65,13,13,1,1,12*,10,13*
45591,6000,582,99.94,13,13,1,1,12*,10,13
45591,7000,582,99.94,13,13,1,1,12*,10,13
45591,8000,582,100.00,13,13,1,1,12,10,13
